date_ist,minute_bucket_ist,run_id,symbol,alert_code,state,severity,value,message,meta
2026-08-07 00:00:00,2026-08-07 09:15:00,1,NIFTY,REGIME_RANGE_PIN,ON,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-08-07 09:15"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-07 09:15:00""}"
2026-08-07 00:00:00,2026-08-07 09:16:00,2,NIFTY,REGIME_TREND_UP,ON,MED,0.0014,Trend UP (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_UP|ON|2026-08-07 09:16"",""threshold"":0.001,""value"":0.0014,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-07 09:16:00""}"
2026-08-07 00:00:00,2026-08-07 09:16:00,2,NIFTY,REGIME_RANGE_PIN,OFF,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|OFF|2026-08-07 09:16"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":""2026-08-07 09:15"",""last_updated_ist"":""2026-08-07 09:16:00""}"
2026-08-07 00:00:00,2026-08-07 09:16:00,2,NIFTY,PIN_BASIC,ON,LOW,37.5,Spot near a local wall (pin zone),"{""dedupe_key"":""NIFTY|PIN_BASIC|ON|2026-08-07 09:16"",""threshold"":37.5,""value"":37.5,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-07 09:16:00""}"
2026-08-07 00:00:00,2026-08-07 09:16:00,2,NIFTY,TAIL_RISK_SKEW_LOW,ON,LOW,0.27,Tail-risk skew low (PCR_COI low),"{""dedupe_key"":""NIFTY|TAIL_RISK_SKEW_LOW|ON|2026-08-07 09:16"",""threshold"":0.55,""value"":0.27,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-07 09:16:00""}"
2026-08-07 00:00:00,2026-08-07 09:16:00,2,NIFTY,WALL_SHIFT_REGIME,ON,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|ON|2026-08-07 09:16"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-07 09:16:00""}"
2026-08-07 00:00:00,2026-08-07 09:17:00,3,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.1268,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-08-07 09:17"",""threshold"":0.005,""value"":0.1268,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-07 09:17:00""}"
2026-08-07 00:00:00,2026-08-07 09:17:00,3,NIFTY,REGIME_BREAKOUT_DOWN,ON,HIGH,2,Breakout DOWN (held below put wall),"{""dedupe_key"":""NIFTY|REGIME_BREAKOUT_DOWN|ON|2026-08-07 09:17"",""threshold"":2,""value"":2,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-07 09:17:00""}"
2026-08-07 00:00:00,2026-08-07 09:17:00,3,NIFTY,OPTION_MOMENTUM_PUT,ON,MED,1.9,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|ON|2026-08-07 09:17"",""threshold"":1.5,""value"":1.9,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-07 09:17:00""}"
2026-08-07 00:00:00,2026-08-07 09:17:00,3,NIFTY,TAIL_RISK_SKEW_LOW,OFF,LOW,0.9,Tail-risk skew low (PCR_COI low),"{""dedupe_key"":""NIFTY|TAIL_RISK_SKEW_LOW|OFF|2026-08-07 09:17"",""threshold"":0.55,""value"":0.9,""since_minute_bucket_ist"":""2026-08-07 09:16"",""last_updated_ist"":""2026-08-07 09:17:00""}"
