date_ist,minute_bucket_ist,run_id,symbol,expiry_requested,expiry_used,asof_utc,nse_status,fetch_ms,warnings,spot,atm_strike,step,call_oi_sum,put_oi_sum,call_coi_sum,put_coi_sum,pcr_coi,net_oi,net_coi,call_wall_strike,put_wall_strike
2026-08-07 00:00:00,2026-08-07 09:15:00,1,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:45:55Z,OK,272,,24551.1,24550,50,705245,802730,0,0,0,97485,0,24700,24600
2026-08-07 00:00:00,2026-08-07 09:16:00,2,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:46:52Z,OK,110,,24585.2,24600,50,846966,792975,7116,1951,0.2741708825182687,-53991,-5165,25000,24600
2026-08-07 00:00:00,2026-08-07 09:17:00,3,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:47:54Z,OK,521,,24587.8,24600,50,954349,893700,114499,102676,0.8967414562572599,-60649,-11823,25000,24600
2026-08-07 00:00:00,2026-08-07 09:18:00,4,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:48:52Z,OK,292,,24587.8,24600,50,954349,893700,114499,102676,0.8967414562572599,-60649,-11823,25000,24600
2026-08-07 00:00:00,2026-08-07 09:19:00,5,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:49:57Z,OK,524,,24591.85,24600,50,1000051,955343,160201,164319,1.0257052078326603,-44708,4118,24700,24600
2026-08-07 00:00:00,2026-08-07 09:20:00,6,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:50:53Z,OK,238,,24591.85,24600,50,1000051,955343,160201,164319,1.0257052078326603,-44708,4118,24700,24600
2026-08-07 00:00:00,2026-08-07 09:21:00,7,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:51:58Z,OK,581,,24595.3,24600,50,1030025,991283,190175,200259,1.0530248455370055,-38742,10084,24700,24600
2026-08-07 00:00:00,2026-08-07 09:22:00,8,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:52:54Z,OK,266,,24602.45,24600,50,1030025,991283,190175,200259,1.0530248455370055,-38742,10084,24700,24600
2026-08-07 00:00:00,2026-08-07 09:23:00,9,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:53:51Z,OK,93,,24604.65,24600,50,1041653,1007396,201803,216372,1.072194169561404,-34257,14569,24600,24600
2026-08-07 00:00:00,2026-08-07 09:24:00,10,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:54:53Z,OK,439,,24617.25,24600,50,1063441,1045806,223591,254782,1.1395002482210823,-17635,31191,24700,24600
2026-08-07 00:00:00,2026-08-07 09:25:00,11,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-07T03:56:01Z,OK,95,,24602.45,24600,50,1063441,1045806,223591,254782,1.1395002482210823,-17635,31191,24700,24600
