date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-08-07 00:00:00,2026-08-07 09:17:00,3,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,,,,
2026-08-07 00:00:00,2026-08-07 09:18:00,4,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind),,,,
2026-08-07 00:00:00,2026-08-07 09:45:00,31,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24600,ATM,PIN_BREAK,63,"Pin break UP setup | CALL_MOM,COMMITTED,PIN",,,,
2026-08-07 00:00:00,2026-08-07 09:51:00,37,NIFTY,2026-08-11 00:00:00,ENTRY_CALL,24550,ITM1,BREAKOUT_UP,82,"Breakout UP held + bullish flow + CALL momentum | VOL_EXP,CALL_MOM,COMMITTED,PIN,FOMO",24525.6375,24765.7125,-30,40
2026-08-07 00:00:00,2026-08-07 09:52:00,38,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,VOL_EXP",,,,
2026-08-07 00:00:00,2026-08-07 09:53:00,39,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,70,"Breakout UP held + bullish flow + CALL momentum | gated (time/limit) | TRADE_LIMIT,VOL_EXP,CALL_MOM,COMMITTED,PIN,FOMO",,,,
2026-08-07 00:00:00,2026-08-07 09:54:00,40,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,WALL_UNWIND_UP,PIN,FOMO",,,,
2026-08-07 00:00:00,2026-08-07 09:55:00,41,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24650,ATM,BREAKOUT_UP,46,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,WALL_SHIFT,RANGE",,,,
2026-08-07 00:00:00,2026-08-07 09:57:00,43,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,WALL_UNWIND_UP",,,,
2026-08-07 00:00:00,2026-08-07 09:58:00,44,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24700,ITM1,BULL_TRAP,40,"Bull trap setup | WALL_SHIFT,RANGE,BULL_TRAP",,,,
